0958	炒羊杂	559	0959	栗子	389
					
0960	盐炒椒虾	409	0961	烧味拼盘	1,019
					
0962	牛奶桃胶	422	0963	串烧虾	219
					
0964	锡纸烤鱼	716	0965	葱炒鸡蛋	418
					
0966	牛肉拉面	447	0967	红烧带鱼	394
					
0968	混沌粉	286	0969	河螺	496
					
0970	鸡煲	1,727	0971	鸡翅饭	501
					
0972	象拔蚌刺身	495	0973	巧克力	308
					
0974	牛角面包	493	0975	香辣牛肉	815
					
0976	芝士披萨	486	0977	红烧羊肉	401
					
0978	炒山药	368	0979	蒸多宝火腿	271
					
0980	蚌蛤螺丝	231	0981	咸鸭蛋	1,096
					
0982	黑芝麻流沙包	375	0983	糯米糕	285
					
0984	沙拉脆皮鸡饭	924	0985	藤椒鸡	345
					
0986	砂锅焖鸡	406	0987	大蒜小龙虾	1,333
					
0988	樱花卷	674	0989	炸章鱼	872
					
0990	芝士排骨	330	0991	酸菜炒饭	423
					
0992	铁板鸭	449	0993	炸猪片	498
					
0994	红枣蛋糕	406	0995	冷切鹅肝	1,012
					
0996	红豆芋圆	488	0997	炸肠	452
					
0998	酸菜炒五花肉	445	0999	方便面	360
					
1000	杏仁拌菜	412	1001	炸羊肉	408
					
1002	烤馒头片	777	1003	南瓜奶油汤	293
					
1004	炸豆腐	662	1005	新鲜芋头	242
					
1006	烤羊排	1,816	1007	炒粉丝	427
					
1008	烫毛肚	396	1009	奶油泡芙棒	272
					
1010	煮芥兰	308	1011	蒸排骨	697
					
1012	香肠炒饭	1,108	1013	奶油玉米汤	492
					
1014	奶油培根意面	457	1015	米酒饺子	341
					
1016	荞麦面	458	1017	桂花蜜蒸山药	467
					
1018	鸭心	431	1019	土豆丝拌饭	340
					
1020	蟹黄豆腐布丁	385	1021	炸虾饼	297
					
1022	烤牡蛎	1,564	1023	鱼香肉丝	971
					
1024	黑椒牛肉块	420	1025	煮熟的各种美味	247
					
1026	青椒回锅肉	254	1027	三文鱼寿司	1,986
					
1028	腌面	744	1029	菠菜花生拌菜	805
					
1030	蒜蓉海带丝	1,377	1031	蒸南瓜	665
					
1032	牛肉炒米粉	502	1033	韭菜豆腐炒	476
					
1034	烤鸡串	274	1035	猪肠粉	625
					
1036	肉丝炒面	423	1037	炸鱼和虾	398
					
1038	糯米饭	560	1039	豆腐皮炒肉	386
					
1040	培根意面	810	1041	盐煎肉	672
					
1042	小笼包	1,048	1043	咖喱鱼蛋	804
					
1044	墨鱼	442	1045	炸虾	562
					
1046	葱油蚕豆	429	1047	土豆饼	500
					
1048	宫保鸡丁	464	1049	洋葱圈	1,982
					
1050	鹅掌	270	1051	清蒸鲤鱼	388
					
1052	肉馅饺子	387	1053	香辣烤鱼	501
					
1054	手剥笋	397	1055	芒果牛奶	250
					
1056	蒸蟹脚	268	1057	叉烧面	1,523
					
1058	羊蝎子	1,438	1059	花卷	849
					
1060	烤金针菇	407	1061	蓝莓炸酸奶	459
					
1062	牛蛙煲	407	1063	肉茄子	435
					
1064	肉丝炒面	282	1065	黄瓜拌酱	409
					
1066	辣椒干豆腐	500	1067	盐煎排骨	341
					
1068	炸鸡腿	437	1069	炒花生	651
					
1070	铁板牛蛙	414	1071	盐煎九肚鱼	314
					
1072	纸杯蛋糕	516	1073	鲍鱼鳍肚汤	364
					
1074	豆腐脑	157	1075	红烧大麻食品	471
					
1076	鸭肠	237	1077	榨菜炒虾仁	209
					
1078	芋头肉	431	1079	羊排手抓饭	589
					
1080	芝麻番茄酱	457	1081	酸菜鱼炒青椒	975
					
1082	炸小春卷	251	1083	蛤蜊蒸蛋	409
					
1084	番茄肉酱意大利面	500	1085	白菜豆腐炖豆腐	451
					
1086	鸡翅尖	806	1087	辣椒炒肥肠	359
					
1088	炸鱿鱼	422	1089	酱烧茄子	440
					
1090	冰粉虾	717	1091	辣鱿鱼	449
					
1092	肉松蛋饼	500	1093	火锅鱼	497
					
1094	虾煲	400	1095	海鲜豆腐汤	438
					
1096	蒜蓉烤鱼	499	1097	鱼肉粉丝	1,086
					
1098	加州手卷寿司	369	1099	八宝粥	934
					
1100	芝麻豆	993	1101	芝士炸虾球	391
					
1102	香辣牛筋	402	1103	芒果薄饼	833
					
1104	酱脊椎	498	1105	红薯粥	499
					
1106	干锅田鸡	438	1107	红烧肥肠	408
					
1108	炸红薯	167	1109	腊味煲仔饭	319
					
1110	绿豆粥	441	1111	葱油鸡	429
					
1112	扬州炒饭	343	1113	葱油饼	913
					
1114	馒头片	509	1115	黄瓜卷寿司	465
					
1116	炒菜	494	1117	拌牛肚	154
					
1118	煮鸡肉饭	380	1119	黄瓜和花生	445
					
1120	辣拉面	442	1121	姜葱炒蛤蜊	1,111
					
1122	水果沙拉	311	1123	虾粥	439
					
1124	宫廷炸虾球	458	1125	西班牙鲭鱼	438
					
1126	萝卜酱	421	1127	辣片猪耳	906
					
1128	咖喱鸡烤饭	927	1129	咖喱牛肉饭	376
					
1130	皮带面	383	1131	榴莲茶树蛋糕	837
					
1132	蒜蓉菠菜	1,116	1133	麻将饼干	448
					
1134	酸汤牛肉面	389	1135	红糖包子	498
					
1136	鲫鱼	349	1137	肉末粉丝	462
					
1138	脆皮绿豆糕	378	1139	炸鸡翅尖	359
					
1140	草莓冰沙	263	1141	土锅鸡	1,554
					
1142	水煮牛肉	996	1143	番茄牛肉炖	572
					
1144	煎饺	176	1145	咸鸭	436
					
1146	蟹黄堡	488	1147	新奥尔良鸡翅	916
					
1148	牛柳	462	1149	钢管鸡	353
					
1150	水果松饼	401	1151	鳗鱼寿司	1,304
					
1152	松饼	246	1153	海鲜意面	1,810
					
1154	红烧龙虾	470	1155	杂粮粉丝	497
					
1156	泰式青木瓜沙拉	518	1157	奶油华夫饼	469
					
1158	芝士面包	321	1159	白千层	412
					
1160	鲑鱼炒饭	440	1161	蛋炒饭	1,134
					
1162	冬阴功汤	459	1163	牛肉拌饭	498
					
1164	蛋白酥	536	1165	胡萝卜蛋糕	297
					
1166	炒蟹黄年糕	434	1167	烧鹅饭	354
					
1168	草莓酸奶	163	1169	各种酱料	1,831
					
1170	小黄鱼	356	1171	哆啦A梦蛋糕	487
					
1172	酱油炒面	496	1173	烤蚕蛹串	505
					
1174	三丝炒面	473	1175	炒白菜	369
					
1176	蓝莓山药	165	1177	煮秋葵	295
					
1178	蛋黄肉馅饺子	371	1179	芋头派	487
					
1180	寿司	345	1181	美味虾堡	845
					
1182	萝卜牛腩	1,034	1183	酸菜汤	181
					
1184	酥皮乳鸽	446	1185	鸡肉米线	383
					
1186	炸五花肉	271	1187	炒生菜	306
					
1188	松鼠桂鱼	309	1189	芥末丝	421
					
1190	爱鸡扒	229	1191	裸蛋糕	450
					
1192	老干妈炒饭	920	1193	越南河粉	483
					
1194	麻婆豆腐丼	501	1195	猪脚面	364
					
1196	石锅鱼	1,116	1197	姜炒鸭	484
					
1198	印度煎饼	459	1199	红豆薏米粥	406
					
1200	饼干	475	1201	水煮猪肉片	1,946
					
1202	香脆蛋黄卷寿司	228	1203	红烧猪蹄	499
					
1204	酱炒鱿鱼	414	1205	铜锣烧	265
					
1206	正宗肠粉	378	1207	白萝卜排骨炖汤	302
					
1208	咖喱虾	451	1209	椰香面包	191
					
1210	日式南瓜挞	494	1211	猪头肉	453
					
1212	芒果卷寿司	332	1213	扁豆烩面	413
					
1214	羊肉卷	481	1215	玉子寿司	440
					
1216	鲜炸小脆皮猪	504	1217	青椒炒蛋	391
					
1218	培根拌饭	386	1219	炒河粉	358
					
1220	烤嫩娃娃菜串	511	1221	烤鸡腿	336
					
1222	炒蛋炒腊豆	488	1223	麻糬包	359
					
1224	南宁米粉	496	1225	椰汁西米露	946
					
1226	烤韭菜	368	1227	烤四季豆串	411
					
1228	银鱼炒蛋	283	1229	鱼香茄子锅	325
					
1230	台风避风港炒虾	503	1231	炸薯片	832
					
1232	火腿肠	440	1233	炖肉	404
					
1234	海苔肉松面包	397	1235	拍鸡爪	371
					
1236	鲜肉汤饺	835	1237	铁板鱿鱼	1,004
					
1238	鸡蛋火腿三明治	296	1239	东坡红烧肉	437
					
1240	红烧豆腐	325	1241	岩石奶酪	1,036
					
1242	炸鳕鱼肉	482	1243	水果冻	380
					
1244	生炒卷心菜	240	1245	杂色蟹	751
					
1246	黑骨鸡卷	473	1247	煎包片	222
					
1248	芋圆西米露	888	1249	铁板豆腐	294
					
1250	牛肉面	450	1251	白杨枝蜜	1,132
					
1252	泡椒凤爪	441	1253	米酒蛋花汤	500
					
1254	红油饺子	1,084	1255	酸豆角	471
					
1256	土豆粉煲	1,060	1257	虾	336
					
1258	鸡扒	820	1259	炸海蚝	1,098
					
1260	青椒炒牛肉	243	1261	番茄泥	208
					
1262	炸天妇罗	316	1263	绿豆糕	729
					
1264	咸烧白	409	1265	三黄鸡块	211
					
1266	蒜蓉虾	423	1267	炒肉盖饭	479
					
1268	面包蟹	350	1269	辣香肠	868
					
1270	烧烤猪肉面	947	1271	啤酒鸭	367
					
1272	炸酸奶奥利奥饼干	422	1273	中式汉堡包	1,057
					
1274	公主李卷寿司	780	1275	海盐牛奶蛋糕	384
					
1276	炒香菇芹菜	370	1277	双皮奶	492
					
1278	泰安鱼	358	1279	水煮牛蛙	397
					
1280	清蒸鲟鱼	352	1281	金枪鱼刺身	1,129
					
1282	炖鸡汤	1,012	1283	虾炒饭	1,540
					
1284	玉米战舰寿司	368	1285	牛奶小派对	370
					
1286	虾蟹煲	401	1287	辣椒面条	467
					
1288	鸡肉串	822	1289	韭菜盒子	381
					
1290	蒜苗炒肉片	361	1291	爆米花蛋糕	458
					
1292	抹茶味大福	338	1293	黑椒鸡块	888
					
1294	烤鸡腿	416	1295	土豆粉	467
					
1296	车仔面	218	1297	芝士蛋糕	649
					
1298	炒螺蛳	1,406	1299	炒菜	499
					
1300	香醋花生	1,077	1301	饭砂锅	426
					
1302	辣子鸡翅	482	1303	草莓双皮奶	318
					
1304	烤鸭饼	563	1305	烤豆腐	592
					
1306	抹茶冰淇淋	496	1307	皮蛋粥	426
					
1308	猪脚汤粉	217	1309	黑椒牛排饭	190
					
1310	凉拌鲫鱼	423	1311	红烧竹笋	455
					
1312	咕咾肉	499	1313	老碗鱼	409
					
1314	皮蛋豆腐	827	1315	黑胡椒香肠	501
					
1316	烤乳猪	492	1317	糍粑冰粉	988
					
1318	红烧鸡肉饭	378	1319	海皇扇贝煲	688
					
1320	奥尔良鸡腿	465	1321	盐酥排骨	343
					
1322	鳗鱼饭	1,356	1323	猪肉串	898
					
1324	凉拌海蜇	405	1325	煮白菜心	542
					
1326	锡纸烤蛤蜊	331	1327	手持扇骨	429
					
1328	砂锅山药	260	1329	肉骨茶	429
					
1330	红丝绒蛋糕	329	1331	椰汁芋圆	411
					
1332	石锅牛蛙	467	1333	海鲜蒸蛋	203
					
1334	青椒土豆丝	581	1335	黄焖牛肉	394
					
1336	桂圆红枣粥	318	1337	炒粉丝	384
					
1338	冰淇淋华夫饼	470	1339	草莓千层蛋糕	447
					
1340	玉米沙拉	198	1341	熔岩石肠	418
					
1342	蚝油生菜	301	1343	砂锅鱼头煲	496
					
1344	臊子面	459	1345	炒肉饭	416
					
1346	麻辣回锅肉	412	1347	辣姜鸡爪	375
					
1348	桔梗	489	1349	香辣茄子	461
					
1350	牛肉粉丝汤	401	1351	姜莲藕	811
					
1352	猪肉粥	417	1353	多味鱼串	450
					
1354	炒面	1,585	1355	沙茶面	317
					
1356	牛肉煎面	499	1357	猪肉炒饭	454
					
1358	自制鱼	206	1359	柠檬鸡爪	499
					
1360	芝士条	303	1361	猪肉豆	361
					
1362	酱油蒸排骨	744	1363	牛奶燕麦粥	381
					
1364	藤椒鱼柳	300	1365	花生酱面	293
					
1366	辣蛙	480	1367	蔓越莓饼干	497
					
1368	锅包羊排	399	1369	番茄鸡蛋面	693
					
1370	地三鲜	439	1371	巧克力水果蛋糕	460
					
1372	奶奶菜	488	1373	鱼香肉丝饭碗	971
					
1374	烤鸡	472	1375	无骨鸡柳	1,024
					
1376	培根炒饭	908	1377	乌拉烤鳗鱼	492
					
1378	红烧排骨面	350	1379	香菇炖鸡面	579
					
1380	京酱肉丝	457	1381	柳花鱼	422
					
1382	茼蒿	361	1383	青椒皮蛋	378
					
1384	火腿炒面	334	1385	烤全鱼	344
					
1386	酸菜肉丝拌饭	314	1387	烤茄子	441
					
1388	酸菜肉丝面	324	1389	臭豆腐	1,163
					
1390	茄子煲	493	1391	铁板肥肠	397
					
1392	姜葱炒	161	1393	三黄鸡	363
					
1394	孜然软骨	468	1395	卷饼	931
					
1396	孜然羊肉	399	1397	牛肉汉堡	398
					
1398	酸汤牛肉	270	1399	瑶柱瘦肉粥	320
					
1400	土豆牛肉	945	1401	蒸蟹	730
					
1402	薯条	1,103	1403	爆浆牛奶蛋糕	252
					
1404	奇怪的米饭	399	1405	鱿鱼和虾干	767
					
1406	炒有机花椰菜	295	1407	煎炸土豆片	499
					
1408	葡萄干吐司片	377	1409	猪腰肉烤	158
					
1410	烤鸭饭	325	1411	油麸	470
					
1412	至尊披萨	455	1413	蛋海带汤	431
					
1414	辣鸡脚	462	1415	炸脆香蕉	424
					
1416	辣椒炒豆干	571	1417	冰镇龙虾	436
					
1418	鱼饼	408	1419	铁锅炖鹅	283
					
1420	熏鸭	261	1421	炒猪肉伴黑木耳	327
					
1422	烤马槽	419	1423	乏味的	1,321
					
1424	虎皮鸡爪	415	1425	三鲜饭碗	275
					
1426	黄臭豆腐	399	1427	鸭脖	1,398
					
1428	石锅鸡块	1,080	1429	芒果虾沙拉	248
					
1430	雪花	491	1431	炸果冻	386
					
1432	葱香黑木耳	413	1433	辣面	880
					
1434	茄子蒜汁	445	1435	香辣排骨	267
					
1436	葫芦鸡	453	1437	芒果冰	410
					
1438	烤猪颈肉	422	1439	火焰牛排	478
					
1440	鸡脖子	410	1441	玛格丽特披萨	469
					
1442	砂锅猪蹄煲	419	1443	番茄米线	237
					
1444	烤辣椒	280	1445	火腿炒蛋	241
					
1446	炒年糕	271	1447	铁锅炖鱼	807
					
1448	甜虾刺身	331	1449	辣豆腐皮	326
					
1450	奶酪烤虾卷	462	1451	黑胡椒牛肉披萨	490
					
1452	椒盐鸡	480	1453	火锅鹅肉	325
					
1454	烤鸡翅尖	334	1455	炒莲藕	403
					
1456	焦糖布丁	463	1457	北极湾	499
					
1458	虾卷	616	1459	火锅鸡杂	498
					
1460	家常炖鱼	465	1461	茄子沙拉	479
					
1462	炸薯片	280	1463	夏威夷果	895
					
1464	银耳莲子羹	386	1465	肉汁萝卜	397
					
1466	甜心酥	460	1467	糯米藕	829
					
1468	榴莲芝士蛋糕	365	1469	蒸蟹钳	424
					
1470	糖醋鱼片	1,015	1471	红烧排骨	500
					
1472	肉眼牛排	451	1473	椒盐虾	499
					
1474	炒方便面	311	1475	鸡肉炒米粉	475
					
1476	芝士烤饭	429	1477	烤鸡头	428
					
1478	沙拉烧烤拌饭	383	1479	炸鸡排	758
					
1480	五香牛腩	335	1481	辣味薯片	241
					
1482	水果杯	496	1483	肉丸	428
					
1484	碗鸡肉	1,056	1485	卤猪蹄	501
					
1486	辣味龙虾尾	802	1487	芝麻饼干	494
					
1488	炒培根炒干萝卜	1,238	1489	红酒悉尼	470
					
1490	螃蟹锅	1,306	1491	红烧香肠	450
					
1492	红油抄手	260	1493	新奥尔良鸡腿	451
					
1494	海胆刺身	500	1495	桶鱼	349
					
1496	白切鸡	496	1497	烤豆腐	444
					
1498	松花蛋拌姜蓉	321	1499	凉拌米豆腐	214
					
1500	烤猪蹄	1,459	1501	蒜蓉蒸虾粉丝	197
					
1502	金枪鱼战舰寿司	398	1503	蔬菜沙拉	1,828
					
1504	菜心剥皮	510	1505	刷奶酪热狗棒	825
					
1506	巧克力慕斯蛋糕	1,251	1507	爆米花	500
					
1508	肉末手卷寿司	312	1509	烤鸡爪串	161
					
1510	水果牛排	419	1511	炒蛋面	433
					
1512	脆骨香肠	333	1513	栗子炖鸡	197
					
1514	烫虾	378	1515	水果盒	493
					
1516	杭三鲜	332	1517	砂锅刀削面	369
					
1518	烧面	440	1519	菠萝派	315
					
1520	金针菇拌黄瓜	461	1521	芋圆	311
					
1522	酸菜米线	419	1523	腌制炒饭	465
					
1524	芋头糕	412	1525	泡菜	462
					
1526	酸辣鸡丁	498	1527	小米糕	409
					
1528	芋头排骨汤	318	1529	炸饼	176
					
1530	炸鸡	263	1531	砂锅白豆腐	395
					
1532	牛奶味面包片	499	1533	秋刀鱼	1,466
					
1534	黑森林蛋糕	485	1535	南瓜粥	451
					
1536	咖喱鸡饭	414	1537	炸鸭	451
					
1538	铁板鸡丝	495	1539	蒸饺	333
					
1540	红虾	291	1541	蘑菇蔬菜粥	949
					
1542	月饼	1,298	1543	生菜尖	483
					
1544	黑椒牛肉意面	1,990	1545	煎饼	439
					
1546	椰汁竹签炖鸡	446	1547	罗宋汤	1,072
					
1548	虾沙拉	198	1549	馒头煎包	450
					
1550	混合毛豆	1,425	1551	牛肉饭	826
					
1552	铁板炒茶树菇	486	1553	烤猪皮	345
					
1554	蛇味	436	1555	海带绿豆糕	506
					
1556	蛋挞	485	1557	鲍鱼饭	469
					
1558	鸡翅锅	279	1559	菠萝海鲜炒饭	227
					
1560	牛肉蛋炒饭	517	1561	全麦面包	300
					
1562	蒸米粉	456	1563	鸡肉卷	1,624
					
1564	T骨牛排	437	1565	日式豆腐炖肉	353
					
1566	炸冰淇淋	380	1567	酸菜牛肉面	422
					
1568	芝麻章鱼战舰寿司	493	1569	烤安徽	333
					
1570	烤饼	455	1571	蟹肉烧卖	605
					
1572	辛拉面	314	1573	番茄炒饭	1,338
					
1574	肥肠	354	1575	手卷面	795
					
1576	清蒸鱼	467	1577	猪肝瘦肉粥	791
					
1578	哈尔滨香肠	498	1579	苦菜汤	405
					
1580	切碎的袋子	401	1581	炸豆皮	447
					
1582	炒玉米猪肉	310	1583	虾云吞面	433
					
1584	豌豆面	452	1585	烤饼	194
					
1586	烤花椰菜	271	1587	红枣银耳汤	393
					
1588	葱油面	456	1589	蒜蓉蒸鲍鱼	417
					
1590	炒白菜粉丝	1,233	1591	芒果马兰头蛋糕	494
					
1592	广式海绵蛋糕	439	1593	海苔饭	452
					
1594	炒蛋炒木耳	792	1595	炒生菜丝	343
					
1596	姜葱炒蟹	333	1597	鸡粥	492
					
1598	烤辣椒	401	1599	牛肉面	369
					
1600	培根火腿披萨	459	1601	松仁鱼	450
					
1602	泡菜鱼	495	1603	梅干菜烤肉	758
					
1604	炒杏鲍菇	281	1605	蔬菜饼	361
					
1606	糯米饭	199	1607	味噌汤	487
					
1608	咖喱煎饭	384	1609	抹茶蜜瓜蛋糕	412
					
1610	莲藕排骨汤	429	1611	酱油炒饭	500
					
1612	南瓜汤	446	1613	番茄火锅	439
					
1614	柠檬烤鸭	399	1615	虾面	215
					
1616	辣蟹	1,984	1617	苦瓜炒肉	494
					
1618	酸辣土豆丝	637	1619	盐炒花生米	941
					
1620	蛋黄烤蟹	401	1621	芹菜炒豆腐皮	348
					
1622	牛杂	437	1623	关东煮	887
					
1624	握寿司	343	1625	豆腐炖鱼	473
					
1626	铁板田鸡	212	1627	百合肥牛	302
					
1628	鸭翅	449	1629	泡椒小酥肉	328
					
1630	客家豆腐	849	1631	口水鸡	447
					
1632	竹笋炖猪肉	356	1633	炒菜心蘑菇	370
					
1634	蟹粥	360	1635	奶酪肉酱烤意面	390
					
1636	哈根达斯冰淇淋	267	1637	东北乱炖	337
					
1638	酱肘子	423	1639	芝士烤虾	368
					
1640	苜蓿	447	1641	番茄酱培根意面	361
					
1642	牛肉粥	467	1643	扁扁	289
1644	猪肉米线	369	1645	猪皮冻	495
					
1646	脆皮猪肉片	336	1647	美丽的青蛙鱼头	329
					
1648	海鲜烩饭	477	1649	油条	487
					
1650	砂锅鱼头	421	1651	炒土豆丝芹菜	288
					
1652	土豆炖鸡块	434	1653	渣滓饼干	896
					
1654	泡菜火锅	183	1655	煎饺	519
					
1656	脆皮猪肉饭	432	1657	贡品菜	463
					
1658	花生	480	1659	炸香肠	889
					
1660	酸辣汤	339	1661	糯米饭	469
					
1662	鸡汤米线	391	1663	炸辣子鸡翅根	386
					
1664	铜锣烧	500	1665	西红柿炒鸡蛋	889
					
1666	糯米糍	177	1667	煎小黄鱼	378
					
1668	鸭丝	406	1669	烤鸭	885
					
1670	辣味鱼丸	327	1671	芥菜炒肉	255
					
1672	蒸广式包子	678	1673	双层鸡肉汉堡	810
					
1674	鲍鱼	328	1675	烤四季豆	304
					
1676	金枪鱼披萨	486	1677	烤鹅	1,670
					
1678	酸菜炒香肠	497	1679	白贝	407
					
1680	炒豆芽	324	1681	鸡架	487
					
1682	臭鳜鱼	487	1683	凉锅串	465
					
1684	凉木瓜	359	1685	美味蕨粉	382
					
1686	生菜炒肉	707	1687	木瓜炖蛤蜊	447
					
1688	烤玉米串	407	1689	土匪鸭	571
					
1690	鸡心串	265	1691	凤尾虾	330
					
1692	腌制甜蒜	701	1693	炸鸡叉骨	1,371
					
1694	鸡肉汉堡	486	1695	炸猪排	383
					
1696	皮虾	1,381	1697	青椒炒肉片	683
					
1698	辣椒炒猪肺	322	1699	粉丝汤	432
					
1700	瘦肉汤	896	1701	炒蔬菜	385
					
1702	辣椒炒牛肉	211	1703	椰子蛋糕	192
					
1704	火锅鸡肉	256	1705	清炖鱼	425
					
1706	炒韭菜豆腐皮	455	1707	煎蛋加辣椒	907
					
1708	凉拌猪耳朵	426	1709	半熟奶酪	365
					
1710	炖羊肉	344	1711	黑椒牛排	430
					
1712	牛肉面	1,110	1713	烤羊腿	1,053
					
1714	虾尾	369	1715	烤豆	457
					
1716	炖鹅	368	1717	煮鸡蛋	678
					
1718	萝卜丝	175	1719	鱼粥	958
					
1720	鸡肉串	1,427	1721	愤怒的小鸟蛋糕	457
					
1722	大豆	501	1723	牛腩螺蛳粉	310
					
1724	蛋糕	991	1725	腰果炒虾仁	498
					
1726	西米水果捞	316	1727	石板豆腐	399
					
1728	炖鸡腿	499	1729	羊肉炖面	500
					
1730	羊肉面	494	1731	圆骨粉	486
					
1732	片猪肉和土豆	260	1733	海鲜粥	396
					
1734	冰粥	497	1735	牙签肉	466
					
1736	鸡爪锅	390	1737	卷冷面	339
					
1738	木瓜银耳汤	382	1739	金黄甜薯条	485
					
1740	菠萝炒饭	359	1741	姜葱炖猪脚	322
					
1742	熏豆腐炒芹菜	269	1743	蒜蓉粉丝蒸扇贝	1,268
					
1744	豆干	612	1745	蔓越莓饼干	456
					
1746	涮羊肉	770	1747	煮小龙虾	1,830
					
1748	盐煮白虾	338	1749	卤鹅	493
					
1750	马蹄糕	372	1751	剁椒皮蛋	575
					
1752	豆腐花	444	1753	油条	761
					
1754	炸鱿鱼圈	500	1755	烤鱿鱼	1,431
					
1756	章鱼烧	1,457	1757	爆米花鸡块	964
					
1758	红烧鱼	368	1759	蒸武昌鱼	392
					
1760	烤串（酱油味）	324	1761	鱼香茄子	595
					
1762	炒腊肉炒莲豆	385	1763	清蒸青斑鱼	429
					
1764	蒸白吉他鱼	161	1765	鱼香茄子	442
					
1766	鳗鱼卷寿司	344	1767	芒果雪花冰	424
					
1768	腌制牛肉	630	1769	鱼肉和羊肉	333
					
1770	蓝莓圣代	552	1771	混合豆	449
					
1772	培根炒饭	309	1773	辣翅膀	498
					
1774	酸辣藕片	207	1775	剃刀蛤	302
					
1776	烤猪肉干	368	1777	麻辣鲤鱼	583
					
1778	孜然牛肉	392	1779	红枣银耳汤	366
					
1780	草莓冰淇淋	173	1781	蟹籽寿司	416
					
1782	小米海参	459	1783	红烧牛排	266
					
1784	红烧鸡肉	213	1785	炸肉丸	357
					
1786	麻辣掌中宝	1,091	1787	黑芝麻汤圆	526
					
1788	烤牛排骨	376	1789	清蒸黄花鱼	430
					
1790	金针菇肉卷	512	1791	烤茄子	268
					
1792	蒜蓉娃娃菜	624	1793	芥菜炒牛肉	312
					
1794	西瓜西米露	157	1795	芒果香肠	450
					
1796	酸菜鱼	1,960	1797	蒜香排骨	1,025
					
1798	红烧肉面	898	1799	米皮	352
					
1800	蒸肠粉	1,029	1801	烤牛仔骨	337
					
1802	凉拌花生米	446	1803	红烧小黄花鱼	327
					
1804	剁椒鱼头	430	1805	糖炒栗子	419
					
1806	椰汁布丁	283	1807	凯撒沙拉	462
					
1808	四川担担面	339	1809	茄子饭	498
					
1810	味噌汤	414	1811	牛肉炒饭	496
					
1812	黄金煎饼	393	1813	炒烟豆腐的蓝光菊花	526
					
1814	鸡汤	392	1815	松鲈鱼	384
					
1816	烤韭菜丝	267	1817	芋圆西米露	363
					
1818	凉拌豆芽	365	1819	白糖糕	824
					
1820	炸牛奶	432	1821	干煸娃娃菜	492
					
1822	炒空心菜	419	1823	鱼蛋面	352
					
1824	煮花生	478	1825	黑椒牛排	429
					
1826	香辣盐水鸭	220	1827	凉拌豆腐丝	869
					
1828	甜虾	442	1829	海鲜面疙瘩	439
					
1830	荷叶鸡饭	191	1831	葱烧海参	482
					
1832	干锅牛肉	362	1833	煮西兰花	322
					
1834	拌炒馄饨	877	1835	红糖年糕	467
					
1836	鱿鱼身	256	1837	蔬菜锅	322
					
1838	咖喱牛肉	493	1839	肉松蛋糕	498
					
1840	香肠炒饭	499	1841	砂锅娃娃菜	523
					
1842	炒虾	299	1843	羊肉火锅	1,111
					
1844	茶叶蛋	420	1845	蔬菜炒饭	275
					
1846	芝士香肠	364	1847	西兰花汤	390
					
1848	烤牛肚	264	1849	肉末粥	480
					
1850	炖牛杂	409	1851	烫虾	447
					
1852	冰淇淋鸡蛋泡芙	413	1853	蜂蜜吐司	430
					
1854	鸡腿饭	462	1855	盐水牛展	346
					
1856	五花肉拌饭	998	1857	肉丝	257
					
1858	蒸肉饼	416	1859	蒸鱼片	428
					
1860	炸饼	1,083	1861	烤鸡比萨	277
					
1862	酱香牛筋	406	1863	可乐鸡翅	155
1864	韭菜炒河虾	350	1865	鸡火锅	965
					
1866	红烧狮子头	685	1867	水煮羊排	930
					
1868	盐焗鸡	468	1869	香辣虾锅	414
					
1870	木瓜凉水	372	1871	蒜蓉时蔬	1,215
					
1872	开胃鸭血	413	1873	咸蛋黄烤南瓜	923
					
1874	苦瓜炒牛肉饭	334	1875	酱大骨	420
					
1876	烤鳗鱼	269	1877	宫保鸡丁盖饭	439
					
1878	毛毛虫面包	525	1879	猪肉片汤	746
					
1880	石锅豆腐	411	1881	炒猪肝	492
					
1882	熏豆腐炒肉片	340	1883	葱油麻花	455
					
1884	明太鱼丝拌饭	587	1885	滑蛋鸡蓉饭菇	302
					
1886	牛肉火锅	848	1887	午餐肉	500
					
1888	秘鲁系统酱鸭	460	1889	兔肉丝	372
					
1890	鸡蛋饼	421	1891	三杯鸡	396
					
1892	鸡腿面汤面	203	1893	煎石蛋	239
					
1894	蜜汁凹饼	153	1895	巧克力鸡蛋饼	244
					
1896	龙虾饭碗	392	1897	韭菜炒蛋	1,160
					
1898	香煎小牛排	1,773	1899	仙草凉粉	291
					
1900	青椒肉丝	500	1901	糖醋排骨	896
					
1902	原汤馄饨	346	1903	盐烤鲑鱼头	900
					
1904	流沙奶皇包	320	1905	芹菜炒肉丝	467
					
1906	蒜香鸡爪	239	1907	黑珍珠奶茶	325
					
1908	烤羊腰	344	1909	甜甜圈	481
					
1910	凉拌米线	413	1911	黑椒鸡排饭	172
					
1912	炸千层豆腐	465	1913	玉米杯	425
					
1914	酱骨	853	1915	海鲜乌冬面	481
					
1916	烤芝士海鲜焗饭	403	1917	热面拌芝麻酱	1,335
					
1918	铁板牛肉	481	1919	玉米派	955
					
1920	水果和蔬菜沙拉	442	1921	鸡翅串	237
					
1922	元宝虾	405	1923	片状烤鸭	669
					
1924	毛血旺	1,859	1925	韭菜盒子	445
					
